geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
14000US36081990100,"Census Tract 9901, Queens, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36085000300,"Census Tract 3, Richmond, NY",2187,232,1250,176,268,103,7,12,366,181,0,13,150,118,146,71,101,62,45,32
14000US36085000600,"Census Tract 6, Richmond, NY",2484,588,1717,607,141,138,0,13,513,306,0,13,25,28,88,113,88,113,0,13
14000US36085000700,"Census Tract 7, Richmond, NY",4578,974,1883,523,2291,736,2,4,168,166,0,13,35,59,199,153,71,99,128,104
14000US36085000800,"Census Tract 8, Richmond, NY",5751,706,3364,713,392,390,0,18,1630,477,0,18,298,306,67,76,0,18,67,76
14000US36085000900,"Census Tract 9, Richmond, NY",1924,473,1180,282,369,191,0,13,54,54,0,13,90,105,231,182,66,84,165,159
14000US36085001100,"Census Tract 11, Richmond, NY",3106,702,1397,533,647,299,118,135,163,133,0,13,453,323,328,303,267,292,61,72
14000US36085001700,"Census Tract 17, Richmond, NY",1543,364,783,292,267,191,0,13,238,125,0,13,35,36,220,173,6,9,214,173
14000US36085001800,"Census Tract 18, Richmond, NY",525,129,410,131,0,13,0,13,36,21,0,13,20,21,59,48,22,35,37,32
14000US36085002001,"Census Tract 20.01, Richmond, NY",2883,514,2185,484,189,149,0,13,337,248,0,13,31,29,141,150,83,122,58,70
14000US36085002002,"Census Tract 20.02, Richmond, NY",3143,388,2337,400,199,165,0,13,463,138,22,34,89,113,33,40,2,3,31,40
14000US36085002100,"Census Tract 21, Richmond, NY",4854,810,2411,609,1397,546,0,13,242,128,0,13,518,374,286,176,22,26,264,174
14000US36085002700,"Census Tract 27, Richmond, NY",1843,573,697,169,254,136,0,13,126,86,0,13,225,160,541,502,530,506,11,14
14000US36085002900,"Census Tract 29, Richmond, NY",4956,862,851,306,3019,858,23,29,138,113,0,13,730,280,195,146,175,140,20,34
14000US36085003300,"Census Tract 33, Richmond, NY",3758,592,2161,530,1045,398,15,25,255,173,0,13,73,83,209,190,143,186,66,80
14000US36085003600,"Census Tract 36, Richmond, NY",3189,499,1614,311,212,146,0,13,647,243,0,13,244,144,472,246,244,206,228,254
14000US36085003900,"Census Tract 39, Richmond, NY",2319,377,1629,410,315,129,0,13,129,116,0,13,31,25,215,124,136,88,79,54
14000US36085004001,"Census Tract 40.01, Richmond, NY",3159,1293,1150,809,1520,1275,0,13,311,251,0,13,160,629,18,64,18,64,0,13
14000US36085004002,"Census Tract 40.02, Richmond, NY",2395,330,351,300,1013,182,0,13,929,220,0,13,102,110,0,13,0,13,0,13
14000US36085004003,"Census Tract 40.03, Richmond, NY",2961,602,338,251,2251,698,0,13,0,13,0,13,342,491,30,59,0,13,30,59
14000US36085004004,"Census Tract 40.04, Richmond, NY",4361,1545,1307,1086,1368,936,0,13,678,574,0,13,735,582,273,347,140,288,133,198
14000US36085004700,"Census Tract 47, Richmond, NY",3158,562,1976,360,408,148,9,15,528,337,0,13,92,173,145,131,76,94,69,99
14000US36085005000,"Census Tract 50, Richmond, NY",4624,742,2939,679,191,208,0,13,1004,269,33,46,328,223,129,129,103,122,26,40
14000US36085005901,"Census Tract 59.01, Richmond, NY",3316,509,2431,397,161,138,0,13,212,199,0,13,143,112,369,296,320,288,49,50
14000US36085005902,"Census Tract 59.02, Richmond, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36085006400,"Census Tract 64, Richmond, NY",3480,662,2030,637,601,465,0,13,596,272,0,13,183,191,70,93,70,93,0,13
14000US36085006700,"Census Tract 67, Richmond, NY",2737,415,2127,297,157,109,0,13,229,221,0,13,70,68,154,115,58,80,96,79
14000US36085007001,"Census Tract 70.01, Richmond, NY",3180,709,1827,845,37,48,0,13,1097,634,0,13,0,13,219,180,0,13,219,180
14000US36085007002,"Census Tract 70.02, Richmond, NY",6761,1197,4894,1276,597,401,81,95,1008,439,0,18,140,206,41,53,8,16,33,50
14000US36085007400,"Census Tract 74, Richmond, NY",4998,631,3340,711,367,304,0,13,897,323,0,13,119,120,275,223,0,13,275,223
14000US36085007500,"Census Tract 75, Richmond, NY",4269,718,2409,419,1048,601,0,13,138,120,0,13,132,228,542,371,140,193,402,326
14000US36085007700,"Census Tract 77, Richmond, NY",1646,337,583,203,786,296,0,13,96,65,0,13,116,124,65,48,54,46,11,12
14000US36085008100,"Census Tract 81, Richmond, NY",4622,652,2522,453,1100,413,0,13,319,166,4,7,265,152,412,354,306,336,106,111
14000US36085009601,"Census Tract 96.01, Richmond, NY",4673,675,3825,651,35,38,70,100,481,248,0,13,213,251,49,58,14,22,35,53
14000US36085009602,"Census Tract 96.02, Richmond, NY",3353,458,2479,473,29,42,0,13,672,287,0,13,30,37,143,102,103,96,40,38
14000US36085009701,"Census Tract 97.01, Richmond, NY",4288,543,2112,485,1393,286,0,13,180,157,0,13,273,225,330,236,192,182,138,112
14000US36085009702,"Census Tract 97.02, Richmond, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36085010500,"Census Tract 105, Richmond, NY",4545,620,2056,503,593,274,0,13,188,164,0,13,930,527,778,422,608,360,170,182
14000US36085011201,"Census Tract 112.01, Richmond, NY",5846,837,4442,757,64,73,0,18,1105,444,0,18,0,18,235,226,64,69,171,218
14000US36085011203,"Census Tract 112.03, Richmond, NY",6622,1263,3923,1010,452,438,29,55,1385,683,112,175,91,94,630,508,264,402,366,336
14000US36085011204,"Census Tract 112.04, Richmond, NY",260,265,14,20,172,252,0,13,0,13,0,13,74,106,0,13,0,13,0,13
14000US36085011401,"Census Tract 114.01, Richmond, NY",3273,581,1627,409,828,382,0,13,201,139,0,13,139,140,478,301,217,188,261,205
14000US36085011402,"Census Tract 114.02, Richmond, NY",3532,531,3024,502,35,33,0,13,320,166,0,13,0,13,153,193,11,17,142,193
14000US36085012100,"Census Tract 121, Richmond, NY",3076,549,2719,565,34,34,22,35,3,7,0,13,42,56,256,141,166,125,90,93
14000US36085012200,"Census Tract 122, Richmond, NY",3976,740,3187,734,53,73,0,13,238,168,0,13,151,176,347,382,347,382,0,13
14000US36085012500,"Census Tract 125, Richmond, NY",3020,410,1874,376,608,213,79,108,162,89,0,13,145,86,152,89,87,70,65,55
14000US36085012804,"Census Tract 128.04, Richmond, NY",4574,786,3088,455,37,40,0,13,770,579,0,13,223,161,456,444,274,360,182,271
14000US36085012805,"Census Tract 128.05, Richmond, NY",2370,562,2062,554,29,26,0,13,241,197,0,13,0,13,38,51,0,13,38,51
14000US36085012806,"Census Tract 128.06, Richmond, NY",5595,721,4157,648,116,110,0,18,575,230,0,18,214,179,533,308,186,173,347,249
14000US36085013201,"Census Tract 132.01, Richmond, NY",1417,211,1124,223,48,77,0,13,87,106,0,13,114,76,44,49,44,49,0,13
14000US36085013203,"Census Tract 132.03, Richmond, NY",6684,899,5543,877,294,342,18,27,217,226,0,18,162,146,450,370,221,269,229,220
14000US36085013204,"Census Tract 132.04, Richmond, NY",5246,477,4452,435,15,20,0,18,406,222,0,18,140,106,233,182,78,112,155,138
14000US36085013301,"Census Tract 133.01, Richmond, NY",1091,240,184,120,767,263,0,13,31,32,0,13,53,55,56,48,38,40,18,25
14000US36085013302,"Census Tract 133.02, Richmond, NY",3846,835,1084,376,2077,775,0,13,130,78,0,13,389,264,166,148,85,119,81,79
14000US36085013400,"Census Tract 134, Richmond, NY",4225,704,2999,338,608,646,0,13,293,230,0,13,253,338,72,64,10,35,62,60
14000US36085013800,"Census Tract 138, Richmond, NY",6705,915,5820,810,0,18,0,18,420,594,0,18,55,97,410,256,41,48,369,246
14000US36085014100,"Census Tract 141, Richmond, NY",2463,418,1122,265,467,251,21,34,317,156,0,13,218,244,318,245,221,218,97,72
14000US36085014604,"Census Tract 146.04, Richmond, NY",7392,1304,6468,1322,0,18,0,18,502,381,0,18,298,249,124,137,0,18,124,137
14000US36085014605,"Census Tract 146.05, Richmond, NY",4043,614,3781,615,2,4,0,13,186,124,0,13,0,13,74,98,0,13,74,98
14000US36085014606,"Census Tract 146.06, Richmond, NY",5732,928,5319,933,45,78,0,18,157,148,0,18,87,118,124,169,124,169,0,18
14000US36085014607,"Census Tract 146.07, Richmond, NY",4841,608,4210,643,56,75,44,52,273,160,0,13,30,48,228,224,205,227,23,23
14000US36085014608,"Census Tract 146.08, Richmond, NY",3304,523,3000,553,0,13,0,13,123,88,0,13,9,32,172,140,127,132,45,48
14000US36085014700,"Census Tract 147, Richmond, NY",3288,617,2907,599,102,135,0,13,37,41,0,13,120,96,122,102,26,24,96,99
14000US36085015100,"Census Tract 151, Richmond, NY",6017,884,4861,1011,7,13,0,18,918,540,0,18,103,138,128,105,67,95,61,86
14000US36085015400,"Census Tract 154, Richmond, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36085015601,"Census Tract 156.01, Richmond, NY",6262,828,5162,623,118,179,0,18,338,305,0,18,126,143,518,631,518,631,0,18
14000US36085015602,"Census Tract 156.02, Richmond, NY",3533,585,3439,583,19,33,0,13,1,3,0,13,18,22,56,64,39,58,17,24
14000US36085015603,"Census Tract 156.03, Richmond, NY",4903,793,4170,746,0,13,0,13,414,334,0,13,56,60,263,237,235,231,28,41
14000US36085016901,"Census Tract 169.01, Richmond, NY",3870,720,3134,557,31,27,0,13,226,236,0,13,92,99,387,440,28,32,359,438
14000US36085017005,"Census Tract 170.05, Richmond, NY",4873,707,4124,727,34,40,0,13,643,324,0,13,72,112,0,13,0,13,0,13
14000US36085017007,"Census Tract 170.07, Richmond, NY",6457,1141,4755,695,19,28,10,17,683,232,0,18,44,69,946,866,897,865,49,44
14000US36085017009,"Census Tract 170.09, Richmond, NY",5186,820,4583,844,0,18,0,18,535,383,0,18,0,18,68,76,68,76,0,18
14000US36085017011,"Census Tract 170.11, Richmond, NY",4920,655,4616,670,2,4,0,13,145,81,0,13,67,85,90,87,42,41,48,77
14000US36085017012,"Census Tract 170.12, Richmond, NY",4364,560,3850,573,33,52,0,13,178,119,0,13,48,67,255,238,196,215,59,51
14000US36085017013,"Census Tract 170.13, Richmond, NY",4158,822,3213,681,68,95,0,13,415,518,0,13,428,263,34,79,34,79,0,13
14000US36085017014,"Census Tract 170.14, Richmond, NY",4377,485,3740,552,46,86,0,13,489,254,0,13,0,13,102,156,28,58,74,126
14000US36085017015,"Census Tract 170.15, Richmond, NY",2940,527,2872,581,0,13,0,13,0,13,0,13,68,132,0,13,0,13,0,13
14000US36085017016,"Census Tract 170.16, Richmond, NY",4758,712,4308,735,17,29,0,13,253,173,0,13,25,50,155,300,46,247,109,128
14000US36085017300,"Census Tract 173, Richmond, NY",2372,364,1110,223,329,127,0,13,411,130,0,13,189,131,333,220,176,189,157,124
14000US36085017600,"Census Tract 176, Richmond, NY",4963,817,4486,828,225,272,0,13,198,118,0,13,10,17,44,46,42,47,2,3
14000US36085017701,"Census Tract 177.01, Richmond, NY",3556,605,2779,670,1,3,0,13,723,394,0,13,49,97,4,6,4,6,0,13
14000US36085017702,"Census Tract 177.02, Richmond, NY",2331,666,2166,593,0,13,0,13,138,246,0,13,27,56,0,13,0,13,0,13
14000US36085018100,"Census Tract 181, Richmond, NY",3268,455,2795,476,91,57,82,131,259,173,0,13,11,16,30,28,10,20,20,32
14000US36085018701,"Census Tract 187.01, Richmond, NY",1931,301,1251,217,112,100,0,13,417,269,0,13,92,117,59,38,29,25,30,27
14000US36085018703,"Census Tract 187.03, Richmond, NY",4794,847,2495,796,109,100,105,105,1558,547,0,13,49,67,478,376,478,376,0,13
14000US36085018704,"Census Tract 187.04, Richmond, NY",3770,567,2557,684,406,274,0,13,541,199,0,13,28,33,238,243,0,13,238,243
14000US36085018901,"Census Tract 189.01, Richmond, NY",5216,610,3788,514,295,339,0,18,864,241,0,18,117,147,152,159,63,101,89,123
14000US36085018902,"Census Tract 189.02, Richmond, NY",6277,1208,4709,1164,51,57,0,18,1018,223,0,18,147,150,352,219,105,78,247,200
14000US36085019700,"Census Tract 197, Richmond, NY",1840,267,1438,200,8,18,0,13,281,197,0,13,13,20,100,89,47,59,53,42
14000US36085019800,"Census Tract 198, Richmond, NY",7733,1091,7026,1138,78,108,0,18,420,407,0,18,46,77,163,120,74,90,89,73
14000US36085020100,"Census Tract 201, Richmond, NY",3777,690,2393,615,233,173,17,27,294,183,0,13,147,109,693,442,366,379,327,204
14000US36085020701,"Census Tract 207.01, Richmond, NY",3168,808,536,371,2050,687,163,266,0,13,0,13,205,322,214,191,0,13,214,191
14000US36085020702,"Census Tract 207.02, Richmond, NY",2311,564,818,376,490,244,0,13,48,76,19,30,241,353,695,518,695,518,0,13
14000US36085020803,"Census Tract 208.03, Richmond, NY",8451,1041,8101,1003,0,18,0,18,249,230,0,18,47,70,54,89,0,18,54,89
14000US36085020804,"Census Tract 208.04, Richmond, NY",6055,771,5282,723,1,3,157,171,199,136,0,18,11,16,405,293,151,96,254,277
14000US36085020805,"Census Tract 208.05, Richmond, NY",6446,937,5769,893,13,22,0,18,136,111,0,18,233,249,295,292,249,286,46,53
14000US36085020806,"Census Tract 208.06, Richmond, NY",2514,681,2240,626,1,2,0,13,0,13,0,13,67,82,206,186,0,13,206,186
14000US36085021300,"Census Tract 213, Richmond, NY",5027,1013,2799,553,926,421,104,137,69,53,0,18,995,746,134,104,30,37,104,95
14000US36085022300,"Census Tract 223, Richmond, NY",2765,399,1002,266,902,244,57,44,69,64,0,13,330,182,405,238,102,78,303,223
14000US36085022601,"Census Tract 226.01, Richmond, NY",6946,913,6507,927,126,189,0,18,130,110,0,18,103,171,80,128,80,128,0,18
14000US36085022602,"Census Tract 226.02, Richmond, NY",1323,592,1278,585,6,15,0,13,39,66,0,13,0,13,0,13,0,13,0,13
14000US36085022801,"Census Tract 228.01, Richmond, NY",23,17,18,17,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36085022802,"Census Tract 228.02, Richmond, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36085023100,"Census Tract 231, Richmond, NY",5259,908,2132,606,1433,534,0,18,666,292,0,18,302,178,726,640,576,639,150,96
14000US36085023900,"Census Tract 239, Richmond, NY",3729,757,2090,512,508,243,0,13,357,311,0,13,230,291,544,342,246,252,298,227
14000US36085024401,"Census Tract 244.01, Richmond, NY",5704,846,5563,844,0,18,0,18,118,120,0,18,0,18,23,38,1,2,22,38
