,geoid,name,total_population,poc_percent,female_pop_percent,poverty_level_percent,over_65_percent
174,14000US36005023702,"Census Tract 237.02, Bronx, NY",1333,86.72168042010503,45.53638409602401,33.083270817704424,6.676669167291823
175,14000US36005023703,"Census Tract 237.03, Bronx, NY",5493,84.50755507008921,47.660659020571636,46.91425450573457,7.063535408701984
176,14000US36005023704,"Census Tract 237.04, Bronx, NY",3821,83.72153886417168,48.25961790107302,40.98403559277676,4.89400680450144
177,14000US36005023800,"Census Tract 238, Bronx, NY",2480,71.53225806451613,49.91935483870968,16.25,6.57258064516129
178,14000US36005023900,"Census Tract 239, Bronx, NY",8489,92.80245022970904,51.67864294969961,31.82942631640947,5.336317587466133
179,14000US36005024000,"Census Tract 240, Bronx, NY",4618,67.17193590298831,48.1810307492421,19.034213945430924,9.917713295799047
180,14000US36005024100,"Census Tract 241, Bronx, NY",6921,81.02875307036555,53.54717526369022,24.389539083947408,8.178008958243028
181,14000US36005024300,"Census Tract 243, Bronx, NY",5575,90.33183856502242,53.61434977578475,30.63677130044843,5.291479820627803
182,14000US36005024400,"Census Tract 244, Bronx, NY",2512,63.097133757961785,51.353503184713375,12.539808917197453,11.743630573248408
183,14000US36005024501,"Census Tract 245.01, Bronx, NY",4475,93.87709497206704,53.31843575418994,32.960893854748605,11.843575418994414
184,14000US36005024502,"Census Tract 245.02, Bronx, NY",3848,80.4054054054054,55.87318087318087,22.66112266112266,9.563409563409563
185,14000US36005024600,"Census Tract 246, Bronx, NY",2065,54.14043583535109,47.74818401937046,14.963680387409202,22.372881355932204
186,14000US36005024700,"Census Tract 247, Bronx, NY",1967,94.05185561769191,53.990849008642606,14.794102694458566,11.947127605490595
187,14000US36005024800,"Census Tract 248, Bronx, NY",3370,37.804154302670625,50.62314540059347,5.637982195845697,20.741839762611274
188,14000US36005024900,"Census Tract 249, Bronx, NY",0,,,,
189,14000US36005025000,"Census Tract 250, Bronx, NY",2601,42.67589388696655,55.440215301806994,10.380622837370241,18.915801614763552
190,14000US36005025100,"Census Tract 251, Bronx, NY",6462,87.66635716496441,44.84679665738162,26.92664809656453,10.677808727948003
191,14000US36005025200,"Census Tract 252, Bronx, NY",2561,53.84615384615385,51.85474424053104,13.39320577899258,11.597032409215151
192,14000US36005025300,"Census Tract 253, Bronx, NY",6313,95.2003801679075,52.52653255187708,26.025661333755743,7.239030571835894
193,14000US36005025400,"Census Tract 254, Bronx, NY",2183,29.683921209344938,54.970224461749886,10.902427851580393,18.415025194686212
194,14000US36005025500,"Census Tract 255, Bronx, NY",7728,88.2116977225673,51.34575569358178,29.774844720496894,13.677536231884059
195,14000US36005025600,"Census Tract 256, Bronx, NY",1464,63.52459016393443,55.05464480874317,7.855191256830601,21.721311475409838
196,14000US36005025700,"Census Tract 257, Bronx, NY",1793,92.80535415504741,51.366424986056884,20.022308979364194,8.087005019520356
197,14000US36005026100,"Census Tract 261, Bronx, NY",2114,91.3907284768212,52.03405865657521,12.961210974456007,18.968779564806056
198,14000US36005026300,"Census Tract 263, Bronx, NY",7124,84.5592363840539,55.642897248736666,17.490174059517127,19.188658057271194
199,14000US36005026400,"Census Tract 264, Bronx, NY",6643,54.31281047719404,56.55577299412916,12.690049676351046,13.698630136986301
200,14000US36005026500,"Census Tract 265, Bronx, NY",7505,87.981345769487,46.86209193870753,18.05463024650233,7.848101265822785
201,14000US36005026601,"Census Tract 266.01, Bronx, NY",3305,57.488653555219365,50.801815431164904,11.8910741301059,14.886535552193646
202,14000US36005026602,"Census Tract 266.02, Bronx, NY",5033,44.92350486787205,52.81144446652096,18.67673355851381,22.92867077289887
203,14000US36005026701,"Census Tract 267.01, Bronx, NY",3639,90.62929376202253,49.32673811486672,21.324539708711185,8.02418246771091
204,14000US36005026702,"Census Tract 267.02, Bronx, NY",8183,81.5959916900892,51.998044726872784,32.530856654038864,14.395698399120127
205,14000US36005026900,"Census Tract 269, Bronx, NY",4072,71.8320235756385,52.946954813359525,24.06679764243615,9.356581532416502
206,14000US36005027300,"Census Tract 273, Bronx, NY",7798,71.01820979738395,57.64298538086689,33.649653757373684,15.59374198512439
207,14000US36005027401,"Census Tract 274.01, Bronx, NY",5148,20.454545454545453,50.77700077700078,3.71017871017871,15.054390054390055
208,14000US36005027402,"Census Tract 274.02, Bronx, NY",3611,35.83494876765439,51.09387981168651,6.618665189698144,24.591525893104404
209,14000US36005027600,"Census Tract 276, Bronx, NY",52,59.61538461538461,55.76923076923077,28.846153846153847,13.461538461538462
210,14000US36005027700,"Census Tract 277, Bronx, NY",4338,74.02028584601199,54.149377593360995,27.985246657445828,16.021207929921623
211,14000US36005027900,"Census Tract 279, Bronx, NY",8486,76.21965590384163,52.80461937308508,15.319349516851284,15.979259957577186
212,14000US36005028100,"Census Tract 281, Bronx, NY",3757,61.937716262975776,59.222784136278946,7.346286931062018,29.86425339366516
213,14000US36005028300,"Census Tract 283, Bronx, NY",2841,65.43470608940514,51.88313973952833,47.97606476592749,9.503695881731785
214,14000US36005028400,"Census Tract 284, Bronx, NY",544,45.77205882352941,50.18382352941177,15.808823529411764,52.5735294117647
215,14000US36005028500,"Census Tract 285, Bronx, NY",3763,48.25936752591018,48.79085835769333,12.835503587563114,15.174063247408982
216,14000US36005028600,"Census Tract 286, Bronx, NY",960,42.395833333333336,44.6875,15.416666666666666,33.333333333333336
217,14000US36005028700,"Census Tract 287, Bronx, NY",3565,62.3562412342216,55.96072931276297,9.08835904628331,13.380084151472651
218,14000US36005028800,"Census Tract 288, Bronx, NY",3144,32.60178117048346,52.19465648854962,15.489821882951654,14.47201017811705
219,14000US36005028900,"Census Tract 289, Bronx, NY",4530,57.77041942604856,54.52538631346578,30.154525386313466,17.902869757174393
220,14000US36005029301,"Census Tract 293.01, Bronx, NY",1794,27.480490523968786,57.41360089186176,2.6755852842809364,45.87513935340022
221,14000US36005029302,"Census Tract 293.02, Bronx, NY",6043,30.349164322356444,46.89723647195102,8.108555353301341,27.585636273374153
222,14000US36005029500,"Census Tract 295, Bronx, NY",4484,51.42729705619982,53.768956289027656,13.269402319357717,23.50579839429081
223,14000US36005029600,"Census Tract 296, Bronx, NY",1947,46.48176682074987,48.43348741653826,7.909604519774011,15.511042629686697
224,14000US36005029700,"Census Tract 297, Bronx, NY",4122,22.780203784570595,61.06259097525473,3.444929645803008,32.071809801067445
225,14000US36005030000,"Census Tract 300, Bronx, NY",6612,57.66787658802178,44.38898971566848,10.541439806412583,15.411373260738053
226,14000US36005030100,"Census Tract 301, Bronx, NY",1578,33.71356147021546,63.11787072243346,6.2103929024081115,39.98732572877059
227,14000US36005030201,"Census Tract 302.01, Bronx, NY",3912,90.08179959100204,49.488752556237216,8.461145194274028,19.452965235173824
228,14000US36005030202,"Census Tract 302.02, Bronx, NY",5261,92.035734651207,61.90838243679909,4.732940505607299,21.80193879490591
229,14000US36005030701,"Census Tract 307.01, Bronx, NY",5718,32.75620846449807,55.36901014340678,2.2560335781741867,27.194823364812873
230,14000US36005030900,"Census Tract 309, Bronx, NY",4480,22.299107142857142,61.674107142857146,3.392857142857143,46.22767857142857
231,14000US36005031000,"Census Tract 310, Bronx, NY",4507,58.264921233636564,51.475482582649214,5.435988462391835,34.03594408697582
232,14000US36005031200,"Census Tract 312, Bronx, NY",1874,69.85058697972252,46.7982924226254,3.6286019210245466,15.741728922091783
233,14000US36005031400,"Census Tract 314, Bronx, NY",2272,49.603873239436616,53.91725352112676,1.716549295774648,20.378521126760564
234,14000US36005031600,"Census Tract 316, Bronx, NY",1965,59.79643765903308,51.704834605597966,12.468193384223918,23.358778625954198
235,14000US36005031800,"Census Tract 318, Bronx, NY",2149,57.7012563983248,54.11819450907399,7.352256863657515,25.31409958120056
236,14000US36005031900,"Census Tract 319, Bronx, NY",211,38.388625592417064,58.76777251184834,28.436018957345972,0.0
237,14000US36005032300,"Census Tract 323, Bronx, NY",4789,32.76258091459595,52.24472750052203,4.405930256838588,43.20317394027981
238,14000US36005032400,"Census Tract 324, Bronx, NY",3326,79.6452194828623,51.05231509320505,43.80637402285027,10.944076969332531
239,14000US36005032600,"Census Tract 326, Bronx, NY",3643,59.566291517979685,54.048860828987095,11.08976118583585,15.069997255009607
240,14000US36005032800,"Census Tract 328, Bronx, NY",4140,79.20289855072464,55.04830917874396,20.265700483091788,12.971014492753623
241,14000US36005033000,"Census Tract 330, Bronx, NY",5575,61.75784753363229,47.92825112107624,23.408071748878925,14.439461883408072
242,14000US36005033201,"Census Tract 332.01, Bronx, NY",5334,54.03074615673041,48.668916385451816,30.352455943007126,14.923134608173978
243,14000US36005033202,"Census Tract 332.02, Bronx, NY",3775,83.86754966887418,57.58940397350993,15.258278145695364,30.225165562913908
244,14000US36005033400,"Census Tract 334, Bronx, NY",15,86.66666666666667,46.666666666666664,20.0,33.333333333333336
245,14000US36005033500,"Census Tract 335, Bronx, NY",2158,35.77386468952734,58.01668211306765,11.44578313253012,17.42354031510658
246,14000US36005033601,"Census Tract 336.01, Bronx, NY",4925,91.04568527918782,57.035532994923855,37.2994923857868,10.17258883248731
247,14000US36005033602,"Census Tract 336.02, Bronx, NY",1356,90.33923303834808,44.690265486725664,19.321533923303836,17.551622418879056
248,14000US36005033700,"Census Tract 337, Bronx, NY",2644,29.12254160363086,55.33282904689864,3.0635400907715584,28.668683812405447
249,14000US36005033801,"Census Tract 338.01, Bronx, NY",2256,84.7517730496454,55.452127659574465,14.539007092198581,11.081560283687944
250,14000US36005033802,"Census Tract 338.02, Bronx, NY",1713,83.47927612375949,59.77816695855225,18.38879159369527,6.654991243432574
251,14000US36005034000,"Census Tract 340, Bronx, NY",5775,86.37229437229438,50.06060606060606,11.601731601731602,11.896103896103897
252,14000US36005034200,"Census Tract 342, Bronx, NY",1665,87.92792792792793,50.510510510510514,14.414414414414415,13.633633633633634
253,14000US36005034300,"Census Tract 343, Bronx, NY",1899,61.71669299631385,51.606108478146396,2.422327540810953,16.587677725118482
254,14000US36005034400,"Census Tract 344, Bronx, NY",2165,86.65127020785219,52.517321016166285,22.909930715935335,16.581986143187066
255,14000US36005034500,"Census Tract 345, Bronx, NY",3645,42.44170096021948,46.2002743484225,12.23593964334705,21.207133058984912
256,14000US36005034800,"Census Tract 348, Bronx, NY",6196,90.25177533892834,52.566171723692705,27.211103938024532,13.298902517753389
257,14000US36005035000,"Census Tract 350, Bronx, NY",2207,89.98640688717717,53.87403715450838,5.754417761667422,9.288627095604893
258,14000US36005035100,"Census Tract 351, Bronx, NY",3744,37.74038461538461,54.35363247863248,4.754273504273504,10.523504273504274
259,14000US36005035600,"Census Tract 356, Bronx, NY",2206,96.28286491387126,50.09066183136899,13.372620126926565,14.097914777878513
260,14000US36005035800,"Census Tract 358, Bronx, NY",8758,90.27175154144781,52.46631651061886,9.625485270609728,16.636218314683717
261,14000US36005035900,"Census Tract 359, Bronx, NY",2445,87.89366053169734,48.466257668711656,42.576687116564415,8.875255623721882
262,14000US36005036000,"Census Tract 360, Bronx, NY",3337,84.83667965238237,50.7641594246329,3.86574767755469,26.580761162721007
263,14000US36005036100,"Census Tract 361, Bronx, NY",5756,83.4954829742877,53.12717164697707,52.988186240444755,18.259207783182767
264,14000US36005036300,"Census Tract 363, Bronx, NY",7220,76.0387811634349,50.24930747922438,40.19390581717452,8.739612188365651
265,14000US36005036400,"Census Tract 364, Bronx, NY",2641,96.59219992427111,52.70730783794017,7.15638015903067,17.455509276789094
266,14000US36005036501,"Census Tract 365.01, Bronx, NY",4234,84.67170524326878,48.41757203589986,29.239489844119035,9.234766178554558
267,14000US36005036502,"Census Tract 365.02, Bronx, NY",2502,92.40607513988809,59.6722621902478,38.60911270983213,5.355715427657874
268,14000US36005036700,"Census Tract 367, Bronx, NY",2198,87.17015468607825,46.7697907188353,31.801637852593267,4.094631483166515
269,14000US36005036800,"Census Tract 368, Bronx, NY",2365,96.82875264270614,63.34038054968288,35.856236786469346,16.49048625792812
270,14000US36005036901,"Census Tract 369.01, Bronx, NY",2151,84.10041841004184,53.04509530450953,47.93119479311948,9.902370990237099
271,14000US36005036902,"Census Tract 369.02, Bronx, NY",2212,73.96021699819168,54.43037974683544,55.831826401446655,7.956600361663653
272,14000US36005037000,"Census Tract 370, Bronx, NY",2479,91.8112141992739,54.37676482452602,10.0040338846309,13.029447357805568
273,14000US36005037100,"Census Tract 371, Bronx, NY",4176,79.14272030651341,56.633141762452105,22.844827586206897,17.935823754789272
274,14000US36005037200,"Census Tract 372, Bronx, NY",2142,82.49299719887955,52.38095238095238,14.659197012138188,12.65172735760971
275,14000US36005037300,"Census Tract 373, Bronx, NY",6697,95.32626549201134,62.89383305957892,35.717485441242346,8.466477527251008
276,14000US36005037400,"Census Tract 374, Bronx, NY",3968,88.07963709677419,58.71975806451613,33.29133064516129,10.307459677419354
277,14000US36005037504,"Census Tract 375.04, Bronx, NY",3641,62.62015929689646,55.80884372425158,35.07278220269157,13.979675913210656
278,14000US36005037600,"Census Tract 376, Bronx, NY",2071,87.59053597295993,46.788990825688074,23.322066634476098,14.485755673587638
279,14000US36005037800,"Census Tract 378, Bronx, NY",3147,92.65967588179218,52.24022878932316,23.927550047664443,9.40578328566889
280,14000US36005037900,"Census Tract 379, Bronx, NY",6137,93.85693335505948,49.86149584487535,38.09678996252241,7.870294932377383
281,14000US36005038000,"Census Tract 380, Bronx, NY",5035,93.40615690168818,57.02085402184707,36.36544190665342,14.61767626613704
282,14000US36005038100,"Census Tract 381, Bronx, NY",7707,71.25989360321785,49.656156740625406,32.580770727909695,10.406124302582068
283,14000US36005038200,"Census Tract 382, Bronx, NY",3001,93.5021659446851,54.78173942019327,21.559480173275574,18.26057980673109
284,14000US36005038301,"Census Tract 383.01, Bronx, NY",5384,93.7035661218425,55.49777117384844,19.093610698365527,5.646359583952452
285,14000US36005038303,"Census Tract 383.03, Bronx, NY",3775,94.80794701986756,57.80132450331126,34.01324503311258,12.47682119205298
286,14000US36005038304,"Census Tract 383.04, Bronx, NY",2218,89.35978358881876,60.9107303877367,53.065825067628495,5.004508566275924
287,14000US36005038500,"Census Tract 385, Bronx, NY",5025,94.38805970149254,52.318407960199,55.024875621890544,5.253731343283582
288,14000US36005038600,"Census Tract 386, Bronx, NY",9240,98.36580086580086,62.83549783549783,8.93939393939394,17.9004329004329
289,14000US36005038700,"Census Tract 387, Bronx, NY",3582,88.49804578447795,43.24399776661083,35.79006141820212,6.085985482970408
290,14000US36005038800,"Census Tract 388, Bronx, NY",2881,89.30926761541131,49.04547032280458,23.325234293648037,15.272474835126692
291,14000US36005038900,"Census Tract 389, Bronx, NY",5333,76.26101631351959,51.39696231014438,39.65872867054191,5.0440652540783795
292,14000US36005039000,"Census Tract 390, Bronx, NY",3108,95.36679536679537,47.747747747747745,7.625482625482626,7.947232947232947
293,14000US36005039100,"Census Tract 391, Bronx, NY",7082,73.93391697260661,50.225924879977406,33.832250776616775,16.365433493363458
294,14000US36005039200,"Census Tract 392, Bronx, NY",1717,93.06930693069307,48.281887012230634,13.220733838089691,11.53174140943506
295,14000US36005039300,"Census Tract 393, Bronx, NY",8690,88.23935558112774,65.54660529344073,33.739930955120826,8.883774453394707
296,14000US36005039400,"Census Tract 394, Bronx, NY",5254,89.66501712980586,56.75675675675676,21.18385991625428,13.056718690521507
297,14000US36005039500,"Census Tract 395, Bronx, NY",4286,85.51096593560429,47.130191320578625,39.29071395240317,10.335977601493234
298,14000US36005039600,"Census Tract 396, Bronx, NY",4522,89.69482529854047,54.77664750110571,14.5953118089341,14.020344980097303
299,14000US36005039700,"Census Tract 397, Bronx, NY",3689,32.01409596096503,55.272431553266465,6.83111954459203,6.451612903225806
300,14000US36005039800,"Census Tract 398, Bronx, NY",4209,93.34758850083155,55.52387740555952,18.531717747683537,11.760513186029936
301,14000US36005039901,"Census Tract 399.01, Bronx, NY",5312,90.28614457831326,47.515060240963855,34.751506024096386,10.222138554216867
302,14000US36005039902,"Census Tract 399.02, Bronx, NY",5570,97.0915619389587,47.27109515260323,28.24057450628366,4.434470377019749
303,14000US36005040100,"Census Tract 401, Bronx, NY",5086,90.34604797483287,47.974832874557606,36.4136846244593,10.53873377900118
304,14000US36005040302,"Census Tract 403.02, Bronx, NY",5331,93.6784843368974,54.586381541924595,38.06040142562371,12.324141812042768
305,14000US36005040303,"Census Tract 403.03, Bronx, NY",4216,84.39278937381404,53.6764705882353,26.612903225806452,12.784629981024668
306,14000US36005040304,"Census Tract 403.04, Bronx, NY",3641,86.15764899752816,56.248283438615765,30.733315023345234,6.866245536940401
307,14000US36005040400,"Census Tract 404, Bronx, NY",3264,98.8970588235294,51.0110294117647,9.405637254901961,13.235294117647058
308,14000US36005040501,"Census Tract 405.01, Bronx, NY",3959,97.27203839353372,49.456933569083105,26.900732508209142,14.018691588785046
309,14000US36005040502,"Census Tract 405.02, Bronx, NY",7399,93.68833626165699,54.412758480875794,26.571158264630355,6.946884714150561
310,14000US36005040600,"Census Tract 406, Bronx, NY",3997,91.61871403552665,62.396797598198646,15.636727545659244,11.708781586189643
311,14000US36005040701,"Census Tract 407.01, Bronx, NY",3136,74.2984693877551,47.00255102040816,22.512755102040817,8.099489795918368
312,14000US36005040702,"Census Tract 407.02, Bronx, NY",7137,89.89771612722433,53.005464480874316,19.910326467703516,12.246041754238476
313,14000US36005040800,"Census Tract 408, Bronx, NY",4994,86.70404485382458,60.232278734481376,16.920304365238287,8.510212254705646
314,14000US36005040900,"Census Tract 409, Bronx, NY",3272,74.54156479217603,49.29706601466992,9.657701711491443,21.057457212713935
315,14000US36005041100,"Census Tract 411, Bronx, NY",3677,80.5276040250204,52.78759858580364,20.342670655425618,12.918139787870548
316,14000US36005041300,"Census Tract 413, Bronx, NY",9110,86.16904500548847,51.50384193194292,23.962678375411635,5.7848518111964875
317,14000US36005041400,"Census Tract 414, Bronx, NY",5352,85.65022421524664,54.035874439461885,8.03437967115097,16.853512705530644
318,14000US36005041500,"Census Tract 415, Bronx, NY",6089,85.82690096896042,50.944325833470195,23.40285761208737,10.954179668254229
319,14000US36005041800,"Census Tract 418, Bronx, NY",3750,87.70666666666666,51.973333333333336,9.866666666666667,11.333333333333334
320,14000US36005041900,"Census Tract 419, Bronx, NY",6229,74.008669128271,49.60667843955691,25.028094397174506,5.362016375020067
321,14000US36005042000,"Census Tract 420, Bronx, NY",4512,82.55762411347517,51.48492907801418,34.61879432624114,12.34485815602837
322,14000US36005042100,"Census Tract 421, Bronx, NY",5845,71.08639863130881,60.376390076988876,25.08126603934987,7.271171941830625
323,14000US36005042200,"Census Tract 422, Bronx, NY",2873,95.37069265576054,56.665506439262096,7.100591715976331,9.780717020536025
324,14000US36005042300,"Census Tract 423, Bronx, NY",4395,70.87599544937429,54.47098976109215,27.053469852104666,8.395904436860068
325,14000US36005042400,"Census Tract 424, Bronx, NY",2512,80.61305732484077,54.339171974522294,9.792993630573248,14.132165605095542
326,14000US36005042500,"Census Tract 425, Bronx, NY",6614,57.92258844874509,52.79709706682794,27.50226791654067,5.669791351678258
327,14000US36005042600,"Census Tract 426, Bronx, NY",7223,97.06493146891873,50.17305828603074,8.196040426415617,18.565692925377267
328,14000US36005042800,"Census Tract 428, Bronx, NY",2099,91.80562172463078,56.16960457360648,10.862315388280134,33.49213911386374
329,14000US36005042901,"Census Tract 429.01, Bronx, NY",3257,73.28830211851397,47.77402517654283,39.545594105004604,8.351243475591035
330,14000US36005042902,"Census Tract 429.02, Bronx, NY",4165,87.70708283313326,54.285714285714285,17.839135654261703,9.459783913565426
331,14000US36005043000,"Census Tract 430, Bronx, NY",3565,91.66900420757364,65.13323983169705,17.08274894810659,12.426367461430575
332,14000US36005043101,"Census Tract 431.01, Bronx, NY",5844,76.07802874743327,48.23750855578371,33.521560574948666,12.765229295003422
333,14000US36005043102,"Census Tract 431.02, Bronx, NY",5008,79.93210862619809,51.79712460063898,37.93929712460064,14.416932907348242
334,14000US36005043400,"Census Tract 434, Bronx, NY",3880,92.01030927835052,48.04123711340206,13.917525773195877,14.61340206185567
335,14000US36005043501,"Census Tract 435.01, Bronx, NY",1059,79.88668555240793,63.73937677053824,46.83663833805477,8.215297450424929
336,14000US36005043502,"Census Tract 435.02, Bronx, NY",0,,,,
337,14000US36005043503,"Census Tract 435.03, Bronx, NY",0,,,,
338,14000US36005043600,"Census Tract 436, Bronx, NY",2214,93.22493224932249,56.05239385727191,19.55736224028907,14.950316169828366
339,14000US36005044200,"Census Tract 442, Bronx, NY",4122,96.5065502183406,61.790393013100434,35.6380397865114,10.81999029597283
340,14000US36005044400,"Census Tract 444, Bronx, NY",4725,89.39682539682539,54.285714285714285,13.417989417989418,19.132275132275133
341,14000US36005044800,"Census Tract 448, Bronx, NY",2231,96.10040340654415,54.63917525773196,14.208874943971313,15.508740475123263
342,14000US36005044901,"Census Tract 449.01, Bronx, NY",1995,17.994987468671678,53.18295739348371,4.81203007518797,18.646616541353385
343,14000US36005044902,"Census Tract 449.02, Bronx, NY",2160,24.90740740740741,46.2037037037037,9.537037037037036,16.944444444444443
344,14000US36005045101,"Census Tract 451.01, Bronx, NY",1490,10.134228187919463,49.19463087248322,2.4161073825503356,19.261744966442954
345,14000US36005045102,"Census Tract 451.02, Bronx, NY",2159,19.453450671607225,58.12876331635016,4.075961093098657,18.295507179249654
346,14000US36005045600,"Census Tract 456, Bronx, NY",3637,75.36431124553204,56.695078361286775,2.9694803409403354,12.290349188891945
347,14000US36005045800,"Census Tract 458, Bronx, NY",5381,88.73815275971009,61.36405872514403,38.32001486712507,10.853001300873444
348,14000US36005046000,"Census Tract 460, Bronx, NY",3108,88.8996138996139,56.821106821106824,24.678249678249678,13.159588159588159
