geoid,name,B29001001,"B29001001, Error",B29001002,"B29001002, Error",B29001003,"B29001003, Error",B29001004,"B29001004, Error",B29001005,"B29001005, Error"
14000US36081115500,"Census Tract 1155, Queens, NY",1208,270,207,97,172,48,543,191,286,123
14000US36081115700,"Census Tract 1157, Queens, NY",2051,504,540,273,222,109,652,241,637,135
14000US36081115900,"Census Tract 1159, Queens, NY",2378,499,267,123,594,258,975,301,542,166
14000US36081116100,"Census Tract 1161, Queens, NY",2118,270,377,169,373,117,670,202,698,137
14000US36081116301,"Census Tract 1163.01, Queens, NY",1758,314,308,219,214,115,412,181,824,185
14000US36081116302,"Census Tract 1163.02, Queens, NY",1668,487,307,176,313,208,561,257,487,315
14000US36081116700,"Census Tract 1167, Queens, NY",945,226,189,71,228,103,375,137,153,81
14000US36081117100,"Census Tract 1171, Queens, NY",1405,254,293,132,252,83,504,138,356,105
14000US36081117500,"Census Tract 1175, Queens, NY",2754,524,474,192,878,459,747,180,655,125
14000US36081118100,"Census Tract 1181, Queens, NY",1158,234,167,53,441,141,307,108,243,74
14000US36081118500,"Census Tract 1185, Queens, NY",914,237,330,153,127,70,253,133,204,99
14000US36081118700,"Census Tract 1187, Queens, NY",1208,309,177,73,248,79,350,133,433,206
14000US36081118900,"Census Tract 1189, Queens, NY",1138,388,67,33,438,363,336,94,297,71
14000US36081119100,"Census Tract 1191, Queens, NY",1416,293,250,95,177,79,672,194,317,144
14000US36081119300,"Census Tract 1193, Queens, NY",1359,393,243,86,230,81,333,110,553,385
14000US36081119500,"Census Tract 1195, Queens, NY",923,190,196,91,250,117,322,101,155,67
14000US36081119900,"Census Tract 1199, Queens, NY",1013,229,195,78,193,103,310,97,315,97
14000US36081120100,"Census Tract 1201, Queens, NY",851,314,187,101,145,109,260,85,259,167
14000US36081120300,"Census Tract 1203, Queens, NY",830,172,113,45,252,99,252,87,213,113
14000US36081120500,"Census Tract 1205, Queens, NY",1356,360,67,59,364,282,251,100,674,170
14000US36081120701,"Census Tract 1207.01, Queens, NY",2034,685,294,75,372,228,817,444,551,110
14000US36081120702,"Census Tract 1207.02, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081121100,"Census Tract 1211, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081121500,"Census Tract 1215, Queens, NY",2676,442,351,159,834,369,838,149,653,197
14000US36081122300,"Census Tract 1223, Queens, NY",2331,642,376,179,532,370,835,155,588,288
14000US36081122702,"Census Tract 1227.02, Queens, NY",4517,804,1051,575,658,310,1496,450,1312,351
14000US36081122703,"Census Tract 1227.03, Queens, NY",5031,870,1076,593,1464,488,1859,516,632,270
14000US36081122704,"Census Tract 1227.04, Queens, NY",3553,1156,831,244,732,654,1235,449,755,430
14000US36081124100,"Census Tract 1241, Queens, NY",2611,433,467,206,616,201,663,177,865,313
14000US36081124700,"Census Tract 1247, Queens, NY",2194,344,429,204,422,170,793,184,550,111
14000US36081125700,"Census Tract 1257, Queens, NY",2278,533,506,178,484,208,774,210,514,154
14000US36081126500,"Census Tract 1265, Queens, NY",1437,335,334,211,298,111,412,123,393,137
14000US36081126700,"Census Tract 1267, Queens, NY",3990,550,2749,548,396,132,570,124,275,108
14000US36081127700,"Census Tract 1277, Queens, NY",2371,434,440,199,380,152,953,244,598,111
14000US36081128300,"Census Tract 1283, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081129102,"Census Tract 1291.02, Queens, NY",2660,483,266,107,595,300,985,173,814,265
14000US36081129103,"Census Tract 1291.03, Queens, NY",3103,389,231,88,799,293,1267,179,806,171
14000US36081129104,"Census Tract 1291.04, Queens, NY",3214,393,464,239,833,208,1032,203,885,180
14000US36081130100,"Census Tract 1301, Queens, NY",3183,712,645,314,515,170,859,250,1164,392
14000US36081133300,"Census Tract 1333, Queens, NY",3007,549,663,351,629,350,961,154,754,164
14000US36081133900,"Census Tract 1339, Queens, NY",936,152,103,48,226,50,297,102,310,93
14000US36081134100,"Census Tract 1341, Queens, NY",2440,467,353,133,544,179,805,313,738,189
14000US36081134701,"Census Tract 1347.01, Queens, NY",3439,494,663,308,784,283,1367,279,625,183
14000US36081134702,"Census Tract 1347.02, Queens, NY",2586,413,520,197,428,140,1099,332,539,216
14000US36081136700,"Census Tract 1367, Queens, NY",4458,984,644,282,634,195,1682,361,1498,591
14000US36081137700,"Census Tract 1377, Queens, NY",5430,756,792,359,1149,362,2271,416,1218,393
14000US36081138501,"Census Tract 1385.01, Queens, NY",2649,401,419,205,773,153,782,209,675,162
14000US36081138502,"Census Tract 1385.02, Queens, NY",75,66,33,55,0,13,4,4,38,39
14000US36081139900,"Census Tract 1399, Queens, NY",1182,232,247,123,187,78,517,102,231,70
14000US36081140300,"Census Tract 1403, Queens, NY",1967,304,332,89,347,91,680,147,608,219
14000US36081140901,"Census Tract 1409.01, Queens, NY",779,254,120,89,124,61,290,177,245,101
14000US36081140902,"Census Tract 1409.02, Queens, NY",1585,279,288,128,298,90,571,147,428,105
14000US36081141700,"Census Tract 1417, Queens, NY",3409,626,712,212,562,190,1417,421,718,281
14000US36081142900,"Census Tract 1429, Queens, NY",2529,400,461,138,518,117,843,184,707,289
14000US36081143500,"Census Tract 1435, Queens, NY",1785,425,332,151,426,174,562,140,465,117
14000US36081144100,"Census Tract 1441, Queens, NY",2506,381,474,199,507,251,1095,303,430,120
14000US36081144700,"Census Tract 1447, Queens, NY",2080,445,425,195,559,250,688,188,408,72
14000US36081145101,"Census Tract 1451.01, Queens, NY",655,133,89,50,133,59,234,74,199,59
14000US36081145102,"Census Tract 1451.02, Queens, NY",1853,401,262,83,362,112,567,110,662,342
14000US36081145900,"Census Tract 1459, Queens, NY",1804,374,298,158,340,105,653,154,513,184
14000US36081146300,"Census Tract 1463, Queens, NY",1938,398,422,170,253,106,431,152,832,373
14000US36081146700,"Census Tract 1467, Queens, NY",1967,324,383,131,437,140,645,196,502,210
14000US36081147100,"Census Tract 1471, Queens, NY",2587,382,461,207,389,119,877,181,860,217
14000US36081147900,"Census Tract 1479, Queens, NY",3236,411,436,154,808,217,1292,250,700,216
14000US36081148300,"Census Tract 1483, Queens, NY",2182,407,281,95,280,103,734,128,887,324
14000US36081150701,"Census Tract 1507.01, Queens, NY",2309,336,319,113,620,257,725,122,645,112
14000US36081150702,"Census Tract 1507.02, Queens, NY",2357,320,253,104,511,110,656,137,937,256
14000US36081152901,"Census Tract 1529.01, Queens, NY",4626,570,557,235,816,228,2034,415,1219,231
14000US36081152902,"Census Tract 1529.02, Queens, NY",5015,887,637,226,507,216,2039,732,1832,398
14000US36081155101,"Census Tract 1551.01, Queens, NY",2074,482,0,13,5,11,162,112,1907,457
14000US36081155103,"Census Tract 1551.03, Queens, NY",3650,468,476,263,1332,463,1045,342,797,245
14000US36081155104,"Census Tract 1551.04, Queens, NY",2663,556,344,185,635,375,798,286,886,243
14000US36081156700,"Census Tract 1567, Queens, NY",1188,329,194,91,220,100,468,189,306,131
14000US36081157101,"Census Tract 1571.01, Queens, NY",5641,1156,627,207,1403,434,1432,320,2179,805
14000US36081157102,"Census Tract 1571.02, Queens, NY",1352,249,320,92,270,81,336,78,426,196
14000US36081157901,"Census Tract 1579.01, Queens, NY",4274,854,854,343,593,133,1618,333,1209,560
14000US36081157902,"Census Tract 1579.02, Queens, NY",2881,485,465,136,667,248,757,128,992,279
14000US36081157903,"Census Tract 1579.03, Queens, NY",2928,379,419,124,806,205,1034,239,669,197
14000US36081161700,"Census Tract 1617, Queens, NY",3739,633,773,251,643,182,1652,383,671,150
14000US36081162100,"Census Tract 1621, Queens, NY",3947,639,818,218,1119,287,1152,218,858,315
14000US36081990100,"Census Tract 9901, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36085000300,"Census Tract 3, Richmond, NY",1618,181,291,72,495,110,503,76,329,116
14000US36085000600,"Census Tract 6, Richmond, NY",1908,465,191,138,246,225,828,242,643,179
14000US36085000700,"Census Tract 7, Richmond, NY",3473,655,1211,446,687,329,989,348,586,189
14000US36085000800,"Census Tract 8, Richmond, NY",3729,511,406,202,982,313,1464,389,877,229
14000US36085000900,"Census Tract 9, Richmond, NY",1337,318,257,116,313,86,526,189,241,80
14000US36085001100,"Census Tract 11, Richmond, NY",2085,463,385,154,472,245,906,312,322,125
14000US36085001700,"Census Tract 17, Richmond, NY",1031,226,178,70,264,112,378,77,211,78
14000US36085001800,"Census Tract 18, Richmond, NY",359,87,155,62,170,61,24,19,10,10
14000US36085002001,"Census Tract 20.01, Richmond, NY",2290,521,527,330,233,131,638,197,892,290
14000US36085002002,"Census Tract 20.02, Richmond, NY",2311,298,328,101,514,150,848,212,621,121
14000US36085002100,"Census Tract 21, Richmond, NY",2862,472,725,222,956,272,731,197,450,177
14000US36085002700,"Census Tract 27, Richmond, NY",1220,274,230,125,183,125,481,157,326,100
14000US36085002900,"Census Tract 29, Richmond, NY",3528,499,1089,314,855,267,1125,262,459,138
14000US36085003300,"Census Tract 33, Richmond, NY",2526,447,618,291,594,149,912,202,402,99
14000US36085003600,"Census Tract 36, Richmond, NY",2128,279,513,170,629,205,811,152,175,61
14000US36085003900,"Census Tract 39, Richmond, NY",1709,248,408,172,514,139,476,112,311,53
14000US36085004001,"Census Tract 40.01, Richmond, NY",2463,941,584,256,317,349,995,734,567,325
14000US36085004002,"Census Tract 40.02, Richmond, NY",1703,352,316,196,401,248,797,205,189,144
14000US36085004003,"Census Tract 40.03, Richmond, NY",1968,426,562,222,278,290,895,260,233,140
14000US36085004004,"Census Tract 40.04, Richmond, NY",2972,1105,654,433,874,688,1177,324,267,110
14000US36085004700,"Census Tract 47, Richmond, NY",2365,357,803,262,527,216,574,146,461,119
14000US36085005000,"Census Tract 50, Richmond, NY",3054,493,656,221,776,253,978,267,644,147
14000US36085005901,"Census Tract 59.01, Richmond, NY",2626,406,327,98,840,350,1003,234,456,90
14000US36085005902,"Census Tract 59.02, Richmond, NY",0,13,0,13,0,13,0,13,0,13
14000US36085006400,"Census Tract 64, Richmond, NY",2491,518,510,200,642,169,759,138,580,244
14000US36085006700,"Census Tract 67, Richmond, NY",2246,329,389,153,679,276,668,156,510,104
14000US36085007001,"Census Tract 70.01, Richmond, NY",2117,649,309,111,733,363,639,192,436,307
14000US36085007002,"Census Tract 70.02, Richmond, NY",4418,877,889,397,1086,385,1609,337,834,273
14000US36085007400,"Census Tract 74, Richmond, NY",3290,580,543,172,765,197,1249,449,733,210
14000US36085007500,"Census Tract 75, Richmond, NY",3016,497,840,338,735,229,874,210,567,161
14000US36085007700,"Census Tract 77, Richmond, NY",989,177,319,106,317,148,190,80,163,71
14000US36085008100,"Census Tract 81, Richmond, NY",3417,445,472,168,664,237,1151,289,1130,176
14000US36085009601,"Census Tract 96.01, Richmond, NY",3627,514,654,202,732,332,1122,166,1119,279
14000US36085009602,"Census Tract 96.02, Richmond, NY",2429,357,471,156,662,180,851,171,445,123
14000US36085009701,"Census Tract 97.01, Richmond, NY",2587,332,295,146,844,219,983,178,465,109
14000US36085009702,"Census Tract 97.02, Richmond, NY",0,13,0,13,0,13,0,13,0,13
14000US36085010500,"Census Tract 105, Richmond, NY",3115,395,697,180,601,192,1116,228,701,157
14000US36085011201,"Census Tract 112.01, Richmond, NY",3913,665,927,510,794,237,1294,248,898,160
14000US36085011203,"Census Tract 112.03, Richmond, NY",3878,710,697,231,777,224,1386,388,1018,372
14000US36085011204,"Census Tract 112.04, Richmond, NY",60,58,16,24,44,36,0,13,0,13
14000US36085011401,"Census Tract 114.01, Richmond, NY",2411,494,431,178,668,247,744,204,568,304
14000US36085011402,"Census Tract 114.02, Richmond, NY",2392,395,459,200,447,193,933,186,553,156
14000US36085012100,"Census Tract 121, Richmond, NY",2483,525,260,82,458,154,1154,515,611,101
14000US36085012200,"Census Tract 122, Richmond, NY",2695,312,404,159,481,144,1165,285,645,164
14000US36085012500,"Census Tract 125, Richmond, NY",1966,312,511,222,479,115,696,149,280,45
14000US36085012804,"Census Tract 128.04, Richmond, NY",2921,376,402,118,1072,250,1069,216,378,112
14000US36085012805,"Census Tract 128.05, Richmond, NY",1899,450,507,222,328,146,772,204,292,103
14000US36085012806,"Census Tract 128.06, Richmond, NY",4214,666,604,266,855,242,1755,357,1000,210
14000US36085013201,"Census Tract 132.01, Richmond, NY",1075,158,130,51,248,75,412,140,285,39
14000US36085013203,"Census Tract 132.03, Richmond, NY",5052,771,917,296,1203,277,1877,428,1055,283
14000US36085013204,"Census Tract 132.04, Richmond, NY",3874,405,658,153,936,209,1328,220,952,210
14000US36085013301,"Census Tract 133.01, Richmond, NY",819,176,162,97,180,87,272,101,205,86
14000US36085013302,"Census Tract 133.02, Richmond, NY",2122,675,731,325,417,163,767,300,207,96
14000US36085013400,"Census Tract 134, Richmond, NY",2733,360,498,173,649,188,844,119,742,108
14000US36085013800,"Census Tract 138, Richmond, NY",5289,675,810,188,1138,410,1654,320,1687,401
14000US36085014100,"Census Tract 141, Richmond, NY",1556,241,296,97,355,122,553,133,352,157
14000US36085014604,"Census Tract 146.04, Richmond, NY",5200,778,518,225,1439,455,1783,425,1460,261
14000US36085014605,"Census Tract 146.05, Richmond, NY",3120,522,592,171,578,263,1248,321,702,123
14000US36085014606,"Census Tract 146.06, Richmond, NY",4736,893,1097,578,1034,290,1729,240,876,343
14000US36085014607,"Census Tract 146.07, Richmond, NY",3702,437,539,133,1131,331,1277,253,755,109
14000US36085014608,"Census Tract 146.08, Richmond, NY",2609,466,489,161,530,179,841,146,749,253
14000US36085014700,"Census Tract 147, Richmond, NY",2791,586,486,231,425,95,821,152,1059,399
14000US36085015100,"Census Tract 151, Richmond, NY",3907,663,741,264,837,366,1500,264,829,171
14000US36085015400,"Census Tract 154, Richmond, NY",0,13,0,13,0,13,0,13,0,13
14000US36085015601,"Census Tract 156.01, Richmond, NY",5345,822,1249,575,762,249,2140,458,1194,311
14000US36085015602,"Census Tract 156.02, Richmond, NY",2795,407,642,133,564,214,936,213,653,120
14000US36085015603,"Census Tract 156.03, Richmond, NY",3513,607,560,249,839,239,1435,359,679,162
14000US36085016901,"Census Tract 169.01, Richmond, NY",2522,342,843,288,378,101,775,207,526,122
14000US36085017005,"Census Tract 170.05, Richmond, NY",3566,371,504,203,1085,230,1143,168,834,169
14000US36085017007,"Census Tract 170.07, Richmond, NY",4104,554,819,179,1397,402,1385,234,503,138
14000US36085017009,"Census Tract 170.09, Richmond, NY",3782,511,492,183,945,257,1346,285,999,355
14000US36085017011,"Census Tract 170.11, Richmond, NY",3600,581,665,310,644,185,1583,342,708,175
14000US36085017012,"Census Tract 170.12, Richmond, NY",3506,412,506,155,958,211,1090,251,952,164
14000US36085017013,"Census Tract 170.13, Richmond, NY",3031,730,503,212,645,251,1015,386,868,341
14000US36085017014,"Census Tract 170.14, Richmond, NY",3431,449,686,230,849,198,1209,230,687,231
14000US36085017015,"Census Tract 170.15, Richmond, NY",2298,441,504,384,729,254,697,308,368,231
14000US36085017016,"Census Tract 170.16, Richmond, NY",3701,684,997,482,649,220,1360,434,695,223
14000US36085017300,"Census Tract 173, Richmond, NY",1628,284,180,79,464,128,623,206,361,81
14000US36085017600,"Census Tract 176, Richmond, NY",3693,577,772,372,850,152,1348,236,723,113
14000US36085017701,"Census Tract 177.01, Richmond, NY",2512,400,232,126,301,136,1270,223,709,208
14000US36085017702,"Census Tract 177.02, Richmond, NY",1814,589,351,263,204,117,633,302,626,302
14000US36085018100,"Census Tract 181, Richmond, NY",2552,431,190,107,426,236,722,147,1214,324
14000US36085018701,"Census Tract 187.01, Richmond, NY",1356,240,277,128,335,159,612,109,132,50
14000US36085018703,"Census Tract 187.03, Richmond, NY",2581,742,480,222,346,182,976,355,779,475
14000US36085018704,"Census Tract 187.04, Richmond, NY",3117,459,561,271,644,163,1034,258,878,302
14000US36085018901,"Census Tract 189.01, Richmond, NY",3988,436,825,209,833,212,1335,288,995,193
14000US36085018902,"Census Tract 189.02, Richmond, NY",4093,1081,1201,772,830,162,1113,387,949,197
14000US36085019700,"Census Tract 197, Richmond, NY",1421,244,178,51,412,161,578,105,253,39
14000US36085019800,"Census Tract 198, Richmond, NY",5814,971,1144,326,1342,391,2439,613,889,192
14000US36085020100,"Census Tract 201, Richmond, NY",2324,460,459,226,733,287,816,221,316,83
14000US36085020701,"Census Tract 207.01, Richmond, NY",1930,530,696,383,270,202,709,240,255,90
14000US36085020702,"Census Tract 207.02, Richmond, NY",1265,403,422,225,242,197,333,180,268,158
14000US36085020803,"Census Tract 208.03, Richmond, NY",5847,593,1074,279,1615,419,1835,279,1323,239
14000US36085020804,"Census Tract 208.04, Richmond, NY",4562,456,655,191,981,281,1708,257,1218,185
14000US36085020805,"Census Tract 208.05, Richmond, NY",5153,651,890,314,1292,453,1677,339,1294,407
14000US36085020806,"Census Tract 208.06, Richmond, NY",1819,383,469,315,336,194,675,296,339,179
14000US36085021300,"Census Tract 213, Richmond, NY",3288,584,657,230,793,260,1267,322,571,191
14000US36085022300,"Census Tract 223, Richmond, NY",1793,287,271,79,552,144,440,90,530,230
14000US36085022601,"Census Tract 226.01, Richmond, NY",4939,611,713,208,1727,372,1776,364,723,300
14000US36085022602,"Census Tract 226.02, Richmond, NY",1262,576,278,249,54,80,776,476,154,99
14000US36085022801,"Census Tract 228.01, Richmond, NY",4,7,4,7,0,13,0,13,0,13
14000US36085022802,"Census Tract 228.02, Richmond, NY",0,13,0,13,0,13,0,13,0,13
14000US36085023100,"Census Tract 231, Richmond, NY",3005,477,876,358,695,242,1010,212,424,152
14000US36085023900,"Census Tract 239, Richmond, NY",2118,400,546,197,491,186,765,204,316,116
14000US36085024401,"Census Tract 244.01, Richmond, NY",3996,556,646,228,936,243,1628,382,786,235
14000US36085024402,"Census Tract 244.02, Richmond, NY",3854,655,779,289,879,313,1446,398,750,184
14000US36085024700,"Census Tract 247, Richmond, NY",1710,289,398,144,446,113,605,121,261,115
14000US36085024800,"Census Tract 248, Richmond, NY",3526,466,535,185,950,377,1474,263,567,132
14000US36085025100,"Census Tract 251, Richmond, NY",4733,851,721,336,1057,373,1925,467,1030,261
